date,boro,cause_1,cause_10,cause_11,cause_12,cause_13,cause_14,cause_15,cause_2,cause_3,cause_4,cause_5,cause_6,cause_7,cause_8,cause_9,complaints,events_1,events_10,events_11,events_12,events_13,events_14,events_15,events_2,events_3,events_4,events_5,events_6,events_7,events_8,events_9
2019-05-30,QUEENS,Request Large Bulky Item Collection,General Construction/Plumbing,Overgrown Tree/Branches,Noise - Residential,Traffic Signal Condition,Electronics Waste,Derelict Vehicles,Illegal Parking,Blocked Driveway,Street Condition,Sewer,Street Light Condition,Sanitation Condition,Derelict Vehicle,Water System,"(2051,)",289,47.0,46.0,46.0,43.0,37.0,36.0,180,174.0,135.0,92.0,73.0,63.0,61.0,60.0
2019-05-30,STATEN ISLAND,Request Large Bulky Item Collection,Noise - Residential,Street Light Condition,Derelict Vehicle,Overgrown Tree/Branches,General Construction/Plumbing,Construction Safety Enforcement,Street Condition,Sewer,Electronics Waste,New Tree Request,Missed Collection (All Materials),Illegal Parking,Sanitation Condition,Damaged Tree,"(600,)",74,18.0,18.0,16.0,16.0,15.0,12.0,57,45.0,41.0,37.0,37.0,32.0,22.0,20.0
2019-05-30,Unspecified,Benefit Card Replacement,Taxi Complaint,Forms,Street Sign - Missing,Street Light Condition,Street Sign - Damaged,Ferry Inquiry,Highway Condition,HPD Literature Request,DOF Parking - Payment Issue,Street Condition,OEM Literature Request,DCA / DOH New License Application Request,Maintenance or Facility,DOF Parking - Request Copy,"(110,)",34,3.0,2.0,2.0,2.0,2.0,1.0,18,11.0,6.0,6.0,5.0,4.0,4.0,3.0
2019-05-31,NYC,Request Large Bulky Item Collection,General Construction/Plumbing,Sanitation Condition,Noise - Commercial,Water System,Noise,Sewer,Noise - Residential,Illegal Parking,Noise - Street/Sidewalk,Blocked Driveway,Street Condition,Street Light Condition,Noise - Vehicle,Missed Collection (All Materials),"(8608,)",802,185.0,176.0,176.0,171.0,171.0,168.0,671,646.0,558.0,415.0,297.0,274.0,216.0,214.0
2019-05-31,BRONX,Noise - Residential,Sidewalk Condition,Street Condition,HEAT/HOT WATER,Traffic Signal Condition,PLUMBING,WATER LEAK,Noise - Street/Sidewalk,Blocked Driveway,Illegal Parking,Street Light Condition,Noise - Vehicle,Request Large Bulky Item Collection,UNSANITARY CONDITION,PAINT/PLASTER,"(1359,)",172,37.0,36.0,34.0,32.0,26.0,26.0,142,68.0,62.0,58.0,58.0,56.0,45.0,45.0
2019-05-31,BROOKLYN,Request Large Bulky Item Collection,Sidewalk Condition,Water System,UNSANITARY CONDITION,Missed Collection (All Materials),Noise - Commercial,Rodent,Noise - Residential,Illegal Parking,Blocked Driveway,Noise - Street/Sidewalk,General Construction/Plumbing,Street Light Condition,Street Condition,Sanitation Condition,"(2811,)",300,70.0,68.0,64.0,63.0,62.0,62.0,206,189.0,178.0,153.0,80.0,78.0,75.0,71.0
2019-05-31,MANHATTAN,Noise - Street/Sidewalk,Rodent,HEAT/HOT WATER,Street Condition,Street Light Condition,For Hire Vehicle Complaint,Sanitation Condition,Noise - Residential,Illegal Parking,Request Large Bulky Item Collection,Noise,Noise - Vehicle,Noise - Commercial,Homeless Person Assistance,General Construction/Plumbing,"(1615,)",217,34.0,32.0,30.0,28.0,28.0,26.0,133,131.0,131.0,66.0,49.0,48.0,44.0,38.0
2019-05-31,QUEENS,Request Large Bulky Item Collection,Overgrown Tree/Branches,Water System,Sanitation Condition,Damaged Tree,Noise - Street/Sidewalk,Noise - Commercial,Illegal Parking,Noise - Residential,Blocked Driveway,Street Condition,Street Light Condition,Missed Collection (All Materials),Derelict Vehicle,Sewer,"(2177,)",257,53.0,46.0,45.0,44.0,42.0,42.0,226,145.0,144.0,117.0,77.0,71.0,69.0,54.0
2019-05-31,STATEN ISLAND,Request Large Bulky Item Collection,Sanitation Condition,Dirty Conditions,Water System,Sidewalk Condition,General Construction/Plumbing,Overgrown Tree/Branches,Missed Collection (All Materials),Illegal Parking,Street Condition,Electronics Waste,Street Light Condition,Sewer,Blocked Driveway,Noise - Residential,"(536,)",58,14.0,14.0,13.0,10.0,9.0,9.0,55,36.0,36.0,33.0,31.0,28.0,17.0,15.0
2019-05-31,Unspecified,Benefit Card Replacement,Street Condition,Bridge Condition,For Hire Vehicle Complaint,Street Sign - Missing,Taxi Complaint,Street Sign - Damaged,HPD Literature Request,Maintenance or Facility,Highway Condition,DCA / DOH New License Application Request,DOF Parking - Payment Issue,Ferry Inquiry,Violation of Park Rules,DOF Parking - Request Copy,"(110,)",20,3.0,2.0,2.0,2.0,2.0,2.0,13,11.0,11.0,7.0,5.0,4.0,4.0,3.0
2019-06-01,NYC,Noise - Residential,Water System,Sanitation Condition,Street Condition,Sidewalk Condition,Rodent,General Construction/Plumbing,Noise - Street/Sidewalk,Illegal Parking,Request Large Bulky Item Collection,Blocked Driveway,Noise - Vehicle,Noise,Noise - Commercial,Missed Collection (All Materials),"(7726,)",1654,132.0,118.0,117.0,109.0,106.0,105.0,1045,605.0,446.0,425.0,319.0,278.0,277.0,148.0
2019-06-01,BRONX,Noise - Residential,Water System,Rodent,Dirty Conditions,General Construction/Plumbing,Sanitation Condition,Elevator,Noise - Street/Sidewalk,Noise - Vehicle,Blocked Driveway,Illegal Parking,HEAT/HOT WATER,Request Large Bulky Item Collection,Noise,Noise - Commercial,"(1235,)",291,27.0,22.0,19.0,15.0,15.0,14.0,289,80.0,71.0,70.0,35.0,34.0,31.0,28.0
2019-06-01,BROOKLYN,Noise - Residential,Curb Condition,Missed Collection (All Materials),Electronics Waste,Street Condition,Sanitation Condition,Water System,Noise - Street/Sidewalk,Illegal Parking,Request Large Bulky Item Collection,Blocked Driveway,Noise - Commercial,Noise - Vehicle,Noise,Sidewalk Condition,"(2548,)",541,58.0,50.0,49.0,48.0,43.0,41.0,297,176.0,154.0,150.0,125.0,101.0,77.0,68.0
2019-06-01,MANHATTAN,Noise - Street/Sidewalk,New Tree Request,Noise - Park,Street Condition,Maintenance or Facility,Taxi Complaint,Rodent,Noise - Residential,Noise,Illegal Parking,Noise - Vehicle,Noise - Commercial,Request Large Bulky Item Collection,Homeless Person Assistance,HEAT/HOT WATER,"(1628,)",387,27.0,25.0,22.0,22.0,22.0,22.0,284,108.0,99.0,69.0,68.0,55.0,39.0,33.0
2019-06-01,QUEENS,Noise - Residential,Missed Collection (All Materials),Water System,Sanitation Condition,Street Condition,General Construction/Plumbing,Sewer,Illegal Parking,Blocked Driveway,Request Large Bulky Item Collection,Noise - Vehicle,Noise - Street/Sidewalk,Derelict Vehicle,Noise,Noise - Commercial,"(1854,)",482,44.0,38.0,33.0,30.0,28.0,25.0,208,181.0,156.0,64.0,60.0,58.0,57.0,44.0
2019-06-01,STATEN ISLAND,Noise - Residential,Rodent,Derelict Vehicle,Street Condition,Dirty Conditions,Sewer,Noise - Street/Sidewalk,Illegal Parking,Request Large Bulky Item Collection,Missed Collection (All Materials),Electronics Waste,Sanitation Condition,Blocked Driveway,Noise - Commercial,Water System,"(395,)",52,11.0,10.0,9.0,9.0,8.0,7.0,50,47.0,35.0,25.0,15.0,13.0,12.0,11.0
2019-06-01,Unspecified,Maintenance or Facility,Violation of Park Rules,Damaged Tree,Illegal Parking,DCA / DOH New License Application Request,Street Condition,Taxi Report,HPD Literature Request,Noise - Vehicle,Highway Condition,Noise - Street/Sidewalk,Benefit Card Replacement,Noise - Residential,DPR Internal,Question,"(66,)",9,2.0,2.0,2.0,2.0,1.0,1.0,9,5.0,5.0,5.0,4.0,4.0,3.0,2.0
2019-06-02,NYC,Noise - Residential,Missed Collection (All Materials),Sanitation Condition,Electronics Waste,Dirty Conditions,Maintenance or Facility,Water System,Noise - Street/Sidewalk,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,Noise - Vehicle,Noise - Commercial,Street Condition,Noise,"(7136,)",1359,137.0,116.0,116.0,111.0,102.0,90.0,838,673.0,657.0,431.0,290.0,220.0,195.0,159.0
2019-06-02,BRONX,Noise - Residential,Noise,Street Condition,Sanitation Condition,Maintenance or Facility,Traffic Signal Condition,Dirty Conditions,Noise - Street/Sidewalk,Noise - Vehicle,Blocked Driveway,Illegal Parking,Request Large Bulky Item Collection,HEAT/HOT WATER,Noise - Commercial,UNSANITARY CONDITION,"(1217,)",297,17.0,16.0,15.0,15.0,14.0,13.0,280,103.0,72.0,69.0,39.0,38.0,31.0,20.0
2019-06-02,BROOKLYN,Noise - Residential,Street Condition,Sanitation Condition,Noise,Dirty Conditions,Rodent,Sewer,Request Large Bulky Item Collection,Illegal Parking,Noise - Street/Sidewalk,Blocked Driveway,Noise - Commercial,Noise - Vehicle,Electronics Waste,Missed Collection (All Materials),"(2209,)",347,53.0,48.0,39.0,35.0,34.0,33.0,257,226.0,209.0,156.0,84.0,66.0,63.0,62.0
2019-06-02,MANHATTAN,Noise - Street/Sidewalk,Noise - Park,Dirty Conditions,HEAT/HOT WATER,Consumer Complaint,Maintenance or Facility,Rodent,Noise - Residential,Illegal Parking,Request Large Bulky Item Collection,Noise - Commercial,Noise - Vehicle,Noise,Homeless Person Assistance,Street Condition,"(1368,)",285,26.0,26.0,24.0,21.0,19.0,19.0,228,102.0,77.0,61.0,60.0,59.0,39.0,33.0
2019-06-02,QUEENS,Noise - Residential,Derelict Vehicle,Noise,Damaged Tree,Noise - Commercial,Sewer,Maintenance or Facility,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,Street Condition,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Missed Collection (All Materials),"(1929,)",441,40.0,39.0,39.0,39.0,36.0,31.0,254,231.0,179.0,61.0,60.0,59.0,43.0,41.0
2019-06-02,STATEN ISLAND,Request Large Bulky Item Collection,Water System,Sanitation Condition,Damaged Tree,Sewer,Rodent,Noise,Noise - Residential,Electronics Waste,Illegal Parking,Street Condition,New Tree Request,Missed Collection (All Materials),Dirty Conditions,Blocked Driveway,"(362,)",46,11.0,11.0,9.0,9.0,6.0,5.0,44,37.0,29.0,28.0,26.0,20.0,13.0,12.0
2019-06-02,Unspecified,Maintenance or Facility,Comments,Bridge Condition,Sidewalk Condition,For Hire Vehicle Complaint,Taxi Report,DPR Internal,Benefit Card Replacement,HPD Literature Request,Highway Condition,Street Condition,Violation of Park Rules,DCA / DOH New License Application Request,Noise - Residential,Taxi Complaint,"(51,)",8,1.0,1.0,1.0,1.0,1.0,1.0,7,6.0,6.0,4.0,4.0,2.0,2.0,2.0
2019-06-03,NYC,Request Large Bulky Item Collection,Noise,Damaged Tree,Sanitation Condition,Noise - Vehicle,Water System,Electronics Waste,Illegal Parking,Noise - Residential,Street Condition,Blocked Driveway,Noise - Street/Sidewalk,Derelict Vehicles,Street Light Condition,General Construction/Plumbing,"(9036,)",954,244.0,218.0,214.0,192.0,191.0,180.0,725,442.0,425.0,416.0,389.0,309.0,283.0,249.0
2019-06-03,BRONX,Noise - Residential,HEAT/HOT WATER,PAINT/PLASTER,Noise - Vehicle,UNSANITARY CONDITION,Derelict Vehicle,Sanitation Condition,Noise - Street/Sidewalk,Illegal Parking,Blocked Driveway,Request Large Bulky Item Collection,Derelict Vehicles,Street Condition,Street Light Condition,Water System,"(1297,)",106,41.0,36.0,33.0,30.0,28.0,25.0,96,81.0,71.0,63.0,61.0,54.0,53.0,47.0
2019-06-03,BROOKLYN,Request Large Bulky Item Collection,Electronics Waste,Street Light Condition,Noise,Damaged Tree,Rodent,Dirty Conditions,Illegal Parking,Noise - Street/Sidewalk,Blocked Driveway,Derelict Vehicles,Noise - Residential,General Construction/Plumbing,Street Condition,Sanitation Condition,"(2848,)",325,81.0,80.0,72.0,63.0,59.0,54.0,270,130.0,130.0,125.0,123.0,105.0,100.0,82.0
2019-06-03,MANHATTAN,Noise - Street/Sidewalk,General Construction/Plumbing,Water System,Traffic Signal Condition,Noise - Commercial,Rodent,Sanitation Condition,Illegal Parking,Noise,Noise - Residential,Request Large Bulky Item Collection,Street Condition,HEAT/HOT WATER,Street Light Condition,Homeless Person Assistance,"(1476,)",129,39.0,33.0,33.0,31.0,30.0,27.0,126,99.0,85.0,85.0,55.0,43.0,41.0,39.0
2019-06-03,QUEENS,Request Large Bulky Item Collection,Noise - Vehicle,General Construction/Plumbing,Water System,Sanitation Condition,Sewer,Noise,Illegal Parking,Blocked Driveway,Street Condition,Damaged Tree,Noise - Residential,Derelict Vehicles,Derelict Vehicle,Street Light Condition,"(2704,)",413,83.0,68.0,60.0,59.0,58.0,53.0,210,184.0,159.0,115.0,107.0,100.0,93.0,89.0
2019-06-03,STATEN ISLAND,Request Large Bulky Item Collection,Blocked Driveway,General Construction/Plumbing,Derelict Vehicle,Damaged Tree,Sewer,Sidewalk Condition,Electronics Waste,Street Condition,Illegal Parking,Overgrown Tree/Branches,Sanitation Condition,Street Light Condition,Noise - Residential,Derelict Vehicles,"(566,)",68,14.0,14.0,13.0,13.0,12.0,11.0,61,53.0,37.0,23.0,21.0,19.0,18.0,16.0
2019-06-03,Unspecified,Benefit Card Replacement,Consumer Complaint,DPR Internal,Ferry Inquiry,For Hire Vehicle Complaint,Traffic Signal Condition,Forms,Highway Condition,HPD Literature Request,Maintenance or Facility,DOF Parking - Payment Issue,Taxi Complaint,Street Condition,DCA / DOH New License Application Request,Noise - Residential,"(145,)",43,3.0,3.0,3.0,2.0,2.0,2.0,26,12.0,10.0,9.0,4.0,4.0,4.0,3.0
2019-06-04,NYC,Request Large Bulky Item Collection,Street Light Condition,Noise - Vehicle,General Construction/Plumbing,Dirty Conditions,Water System,Derelict Vehicle,Illegal Parking,Noise - Residential,Missed Collection (All Materials),Noise - Street/Sidewalk,Blocked Driveway,Street Condition,Sanitation Condition,Noise,"(8634,)",786,236.0,223.0,192.0,161.0,160.0,149.0,641,527.0,464.0,432.0,375.0,367.0,293.0,247.0
2019-06-04,BRONX,Noise - Residential,HEAT/HOT WATER,Missed Collection (All Materials),Dirty Conditions,Derelict Vehicles,Sanitation Condition,PAINT/PLASTER,Noise - Street/Sidewalk,Illegal Parking,Blocked Driveway,Street Light Condition,Request Large Bulky Item Collection,Noise - Vehicle,Rodent,Street Condition,"(1120,)",143,26.0,24.0,23.0,22.0,19.0,18.0,87,74.0,68.0,63.0,47.0,44.0,37.0,28.0
2019-06-04,BROOKLYN,Request Large Bulky Item Collection,Electronics Waste,Sanitation Condition,Water System,Noise,Derelict Vehicles,Traffic Signal Condition,Illegal Parking,Noise - Residential,Noise - Street/Sidewalk,Blocked Driveway,Missed Collection (All Materials),Street Condition,General Construction/Plumbing,Street Light Condition,"(2619,)",291,72.0,69.0,61.0,56.0,55.0,48.0,226,152.0,137.0,131.0,102.0,90.0,76.0,75.0
2019-06-04,MANHATTAN,Noise - Street/Sidewalk,Noise - Commercial,HEAT/HOT WATER,Sanitation Condition,Street Light Condition,Rodent,New Tree Request,Noise,Illegal Parking,Noise - Residential,Request Large Bulky Item Collection,Street Condition,Homeless Person Assistance,General Construction/Plumbing,Noise - Vehicle,"(1440,)",155,39.0,37.0,32.0,32.0,30.0,28.0,97,92.0,90.0,78.0,52.0,45.0,43.0,41.0
2019-06-04,QUEENS,Request Large Bulky Item Collection,Noise,Dirty Conditions,Damaged Tree,Noise - Street/Sidewalk,Other Enforcement,Overgrown Tree/Branches,Illegal Parking,Missed Collection (All Materials),Street Condition,Blocked Driveway,Sanitation Condition,Noise - Residential,Noise - Vehicle,Derelict Vehicle,"(2700,)",293,70.0,52.0,51.0,49.0,47.0,46.0,221,219.0,161.0,159.0,159.0,112.0,85.0,77.0
2019-06-04,STATEN ISLAND,Missed Collection (All Materials),Sidewalk Condition,Sanitation Condition,Dirty Conditions,Sewer,Dead/Dying Tree,Water System,Request Large Bulky Item Collection,Electronics Waste,Street Condition,Noise - Residential,Illegal Parking,Street Light Condition,General Construction/Plumbing,Derelict Vehicle,"(606,)",102,14.0,14.0,14.0,13.0,13.0,12.0,77,43.0,34.0,30.0,27.0,19.0,17.0,16.0
2019-06-04,Unspecified,Benefit Card Replacement,SCRIE,Question,Noise - Vehicle,Street Light Condition,Street Condition,Violation of Park Rules,Highway Condition,Maintenance or Facility,DOF Parking - Payment Issue,HPD Literature Request,DOF Parking - Request Status,Traffic Signal Condition,DOF Parking - Request Copy,DCA / DOH New License Application Request,"(149,)",50,3.0,3.0,3.0,3.0,2.0,2.0,16,13.0,13.0,13.0,5.0,4.0,3.0,3.0
2019-06-05,NYC,Request Large Bulky Item Collection,Missed Collection (All Materials),Sanitation Condition,Sidewalk Condition,General Construction/Plumbing,Dirty Conditions,Electronics Waste,Illegal Parking,Blocked Driveway,Noise - Residential,Street Condition,Noise - Street/Sidewalk,Street Light Condition,Noise,Noise - Vehicle,"(7651,)",791,202.0,178.0,169.0,169.0,151.0,140.0,619,401.0,384.0,366.0,350.0,259.0,220.0,208.0
2019-06-05,BRONX,Noise - Residential,Derelict Vehicles,Sanitation Condition,Dirty Conditions,Sidewalk Condition,General Construction/Plumbing,Water System,Noise - Street/Sidewalk,Illegal Parking,Blocked Driveway,Street Light Condition,Request Large Bulky Item Collection,Street Condition,Noise - Vehicle,Rodent,"(946,)",91,23.0,22.0,22.0,21.0,20.0,20.0,79,74.0,67.0,62.0,40.0,40.0,35.0,29.0
2019-06-05,BROOKLYN,Request Large Bulky Item Collection,Sidewalk Condition,Street Light Condition,General Construction/Plumbing,Noise - Vehicle,Dirty Conditions,Derelict Vehicles,Illegal Parking,Blocked Driveway,Noise - Residential,Noise - Street/Sidewalk,Street Condition,Sanitation Condition,Missed Collection (All Materials),Electronics Waste,"(2502,)",299,75.0,71.0,61.0,51.0,49.0,49.0,211,149.0,109.0,99.0,96.0,85.0,82.0,76.0
2019-06-05,MANHATTAN,Noise - Street/Sidewalk,Rodent,General Construction/Plumbing,Noise - Vehicle,Taxi Complaint,For Hire Vehicle Complaint,HEAT/HOT WATER,Noise,Illegal Parking,Request Large Bulky Item Collection,Noise - Residential,Homeless Person Assistance,Street Condition,Noise - Commercial,Street Light Condition,"(1360,)",148,33.0,33.0,27.0,26.0,23.0,23.0,100,95.0,86.0,85.0,47.0,45.0,39.0,37.0
2019-06-05,QUEENS,Request Large Bulky Item Collection,Noise,Building/Use,Derelict Vehicles,Dirty Conditions,General Construction/Plumbing,Traffic Signal Condition,Illegal Parking,Blocked Driveway,Street Condition,Noise - Vehicle,Noise - Residential,Street Light Condition,Water System,Derelict Vehicle,"(2151,)",274,54.0,53.0,47.0,46.0,45.0,40.0,201,169.0,140.0,92.0,85.0,71.0,61.0,57.0
2019-06-05,STATEN ISLAND,Request Large Bulky Item Collection,Noise - Residential,Derelict Vehicle,Root/Sewer/Sidewalk Condition,Traffic Signal Condition,Dirty Conditions,Sanitation Condition,Missed Collection (All Materials),Electronics Waste,Street Condition,Illegal Parking,Overgrown Tree/Branches,Sidewalk Condition,Sewer,Street Light Condition,"(552,)",92,14.0,14.0,13.0,12.0,12.0,12.0,51,42.0,41.0,37.0,22.0,21.0,16.0,15.0
2019-06-05,Unspecified,Benefit Card Replacement,Consumer Complaint,Street Light Condition,Noise - Vehicle,For Hire Vehicle Complaint,Ferry Inquiry,DOF Parking - Request Status,HPD Literature Request,Highway Condition,Maintenance or Facility,DCA / DOH New License Application Request,Question,Traffic Signal Condition,DOF Parking - Payment Issue,Street Condition,"(140,)",42,4.0,3.0,2.0,2.0,2.0,2.0,15,14.0,11.0,6.0,5.0,5.0,5.0,4.0
2019-06-06,NYC,Request Large Bulky Item Collection,Noise - Vehicle,Water System,Dirty Conditions,Sidewalk Condition,General Construction/Plumbing,Sanitation Condition,Illegal Parking,Noise - Residential,Noise - Street/Sidewalk,Street Light Condition,Blocked Driveway,Street Condition,Missed Collection (All Materials),Noise,"(7697,)",712,206.0,183.0,160.0,153.0,152.0,151.0,613,465.0,438.0,431.0,356.0,352.0,224.0,212.0
2019-06-06,BRONX,Noise - Residential,Derelict Vehicles,General Construction/Plumbing,Noise - Vehicle,Sanitation Condition,Noise - Commercial,Sidewalk Condition,Noise - Street/Sidewalk,Illegal Parking,Blocked Driveway,Street Light Condition,Request Large Bulky Item Collection,Street Condition,Water System,Dirty Conditions,"(999,)",129,23.0,22.0,22.0,21.0,19.0,18.0,111,85.0,74.0,62.0,44.0,30.0,29.0,25.0
2019-06-06,BROOKLYN,Request Large Bulky Item Collection,Electronics Waste,Derelict Vehicles,Noise,Missed Collection (All Materials),General Construction/Plumbing,New Tree Request,Illegal Parking,Noise - Residential,Noise - Street/Sidewalk,Blocked Driveway,Street Light Condition,Street Condition,Sidewalk Condition,Traffic Signal Condition,"(2509,)",279,62.0,60.0,60.0,59.0,57.0,55.0,194,140.0,138.0,121.0,118.0,100.0,71.0,70.0
2019-06-06,MANHATTAN,Noise - Street/Sidewalk,Noise - Vehicle,General Construction/Plumbing,Rodent,Taxi Complaint,Water System,Dirty Conditions,Noise - Residential,Noise,Illegal Parking,Request Large Bulky Item Collection,Homeless Person Assistance,Street Condition,Street Light Condition,Noise - Commercial,"(1337,)",159,36.0,30.0,29.0,29.0,27.0,22.0,108,101.0,100.0,59.0,50.0,45.0,42.0,39.0
