,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
605,ADDRESS,NYPD,New York City Police Department,2041770016,BRONX,BRONX,,10 BRONX,Illegal Parking,2019-06-08T02:01:34.000,ROBERTS AVENUE,BUHRE AVENUE,Blocked Hydrant,2019-06-08T10:01:34.000,Precinct,1735 PARKVIEW AVENUE,10461,,,40.847255309595425,"{'type': 'Point', 'coordinates': [-73.828180462699, 40.847255309595]}",Street/Sidewalk,-73.82818046269905,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,PARKVIEW AVENUE,,,42896269,1031787,248002
606,ADDRESS,NYPD,New York City Police Department,2025650060,BRONX,BRONX,,01 BRONX,Noise - Street/Sidewalk,2019-06-08T02:01:40.000,EAST 136 STREET,EAST 137 STREET,Loud Talking,2019-06-08T10:01:40.000,Precinct,187 WILLOW AVENUE,10454,,,40.80308305515893,"{'type': 'Point', 'coordinates': [-73.912191364354, 40.803083055159]}",Street/Sidewalk,-73.91219136435406,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WILLOW AVENUE,,,42902539,1008560,231874
607,ADDRESS,NYPD,New York City Police Department,4008420006,QUEENS,ASTORIA,,01 QUEENS,Noise - Commercial,2019-06-08T02:02:09.000,29 STREET,31 STREET,Loud Talking,2019-06-08T10:02:09.000,Precinct,29-19 24 AVENUE,11102,,,40.772797834693186,"{'type': 'Point', 'coordinates': [-73.916101642056, 40.772797834693]}",Club/Bar/Restaurant,-73.91610164205625,PHONE,QUEENS,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,24 AVENUE,,,42902518,1007488,220839
608,ADDRESS,NYPD,New York City Police Department,1012210007,MANHATTAN,NEW YORK,,07 MANHATTAN,Noise - Residential,2019-06-08T02:02:47.000,COLUMBUS AVENUE,AMSTERDAM AVENUE,Banging/Pounding,2019-06-08T10:02:47.000,Precinct,120 WEST 91 STREET,10024,,,40.79013851209386,"{'type': 'Point', 'coordinates': [-73.970975701924, 40.790138512094]}",Residential Building/House,-73.97097570192417,ONLINE,MANHATTAN,Unspecified,2019-06-08T02:44:59.000,The Police Department responded to the complaint and took action to fix the condition.,Assigned,WEST 91 STREET,,,42902739,992287,227147
609,ADDRESS,NYPD,New York City Police Department,3065760022,BROOKLYN,BROOKLYN,,11 BROOKLYN,Noise - Vehicle,2019-06-08T02:03:39.000,BEND,AVENUE O,Engine Idling,2019-06-08T10:03:39.000,Precinct,1436 WEST 8 STREET,11204,,,40.61170364807593,"{'type': 'Point', 'coordinates': [-73.98236616539, 40.611703648076]}",Street/Sidewalk,-73.9823661653901,PHONE,BROOKLYN,Unspecified,2019-06-08T02:26:40.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 8 STREET,,,42896461,989146,162137
610,ADDRESS,NYPD,New York City Police Department,4120600268,QUEENS,JAMAICA,,12 QUEENS,Blocked Driveway,2019-06-08T02:03:43.000,142 STREET,143 STREET,No Access,2019-06-08T10:03:43.000,Precinct,142-27 SUTTER AVENUE,11436,,,40.67248594820275,"{'type': 'Point', 'coordinates': [-73.797627943006, 40.672485948203]}",Street/Sidewalk,-73.79762794300642,ONLINE,QUEENS,Unspecified,,"Your complaint has been forwarded to the New York Police Department for a non-emergency response. If the police determine the vehicle is illegally parked, they will ticket the vehicle and then you may either contact a private towing company to remove the vehicle or ask your local precinct to contact 'rotation tow'. Any fees charged for towing will have to be paid by the vehicle owner. 311 will have additional information in 8 hours. Please note your service request number for future reference.",Open,SUTTER AVENUE,,,42905195,1040387,184346
611,ADDRESS,NYPD,New York City Police Department,3012190037,BROOKLYN,BROOKLYN,,08 BROOKLYN,Noise - Commercial,2019-06-08T02:04:38.000,BERGEN STREET,ST MARKS AVENUE,Loud Music/Party,2019-06-08T10:04:38.000,Precinct,658 NOSTRAND AVENUE,11216,,,40.675864433563724,"{'type': 'Point', 'coordinates': [-73.949946138409, 40.675864433564]}",Club/Bar/Restaurant,-73.94994613840933,ONLINE,BROOKLYN,Unspecified,2019-06-08T02:09:41.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,NOSTRAND AVENUE,,,42901067,998134,185516
612,ADDRESS,NYPD,New York City Police Department,4008240002,QUEENS,ASTORIA,,01 QUEENS,Noise - Commercial,2019-06-08T02:04:43.000,35 STREET,36 STREET,Loud Music/Party,2019-06-08T10:04:43.000,Precinct,35-03 DITMARS BOULEVARD,11105,,,40.77478494953705,"{'type': 'Point', 'coordinates': [-73.908777036533, 40.774784949537]}",Club/Bar/Restaurant,-73.90877703653284,ONLINE,QUEENS,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,DITMARS BOULEVARD,,,42895135,1009516,221565
613,ADDRESS,NYPD,New York City Police Department,5060220348,STATEN ISLAND,STATEN ISLAND,,03 STATEN ISLAND,Illegal Parking,2019-06-08T02:05:23.000,MIMOSA LANE,DOGWOOD DRIVE,Blocked Sidewalk,2019-06-08T10:05:23.000,Precinct,4 YUCCA DRIVE,10312,,,40.55164373254773,"{'type': 'Point', 'coordinates': [-74.199008541856, 40.551643732548]}",Street/Sidewalk,-74.19900854185619,MOBILE,STATEN ISLAND,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,YUCCA DRIVE,,,42896318,928946,140318
614,ADDRESS,NYPD,New York City Police Department,3032200008,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T02:05:39.000,KNICKERBOCKER AVENUE,IRVING AVENUE,Loud Music/Party,2019-06-08T10:05:39.000,Precinct,264 SUYDAM STREET,11237,,,40.70226012797876,"{'type': 'Point', 'coordinates': [-73.923576681326, 40.702260127979]}",Street/Sidewalk,-73.92357668132613,PHONE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,SUYDAM STREET,,,42895141,1005440,195138
615,ADDRESS,NYPD,New York City Police Department,3024510129,BROOKLYN,BROOKLYN,,01 BROOKLYN,Noise - Street/Sidewalk,2019-06-08T02:05:46.000,HOOPER STREET,HEWES STREET,Loud Music/Party,2019-06-08T10:05:46.000,Precinct,389 SOUTH 5 STREET,11211,,,40.707537607083694,"{'type': 'Point', 'coordinates': [-73.952973759518, 40.707537607084]}",Street/Sidewalk,-73.95297375951762,MOBILE,BROOKLYN,Unspecified,2019-06-08T02:28:18.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,SOUTH 5 STREET,,,42902493,997288,197055
616,ADDRESS,NYPD,New York City Police Department,4034690047,QUEENS,RIDGEWOOD,,05 QUEENS,Blocked Driveway,2019-06-08T02:05:46.000,NYCTA SUBWAY,WOODWARD AVENUE,Partial Access,2019-06-08T10:05:46.000,Precinct,1885 WOODBINE STREET,11385,,,40.70409643115158,"{'type': 'Point', 'coordinates': [-73.905198565251, 40.704096431152]}",Street/Sidewalk,-73.90519856525138,PHONE,QUEENS,Unspecified,2019-06-08T02:32:23.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WOODBINE STREET,,,42902397,1010535,195812
617,ADDRESS,NYPD,New York City Police Department,5062440013,STATEN ISLAND,STATEN ISLAND,,03 STATEN ISLAND,Noise - Commercial,2019-06-08T02:05:55.000,ANNADALE ROAD,BARCLAY AVENUE,Loud Music/Party,2019-06-08T10:05:55.000,Precinct,2 SNEDEN AVENUE,10312,,,40.54051908502012,"{'type': 'Point', 'coordinates': [-74.177165224415, 40.54051908502]}",Club/Bar/Restaurant,-74.17716522441528,ONLINE,STATEN ISLAND,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,SNEDEN AVENUE,,,42899628,935008,136252
618,ADDRESS,NYPD,New York City Police Department,3074000068,BROOKLYN,BROOKLYN,,15 BROOKLYN,Blocked Driveway,2019-06-08T02:05:56.000,AVENUE W,AVENUE X,No Access,2019-06-08T10:05:56.000,Precinct,2327 EAST 15 STREET,11229,,,40.59365205731292,"{'type': 'Point', 'coordinates': [-73.955412428195, 40.593652057313]}",Street/Sidewalk,-73.95541242819498,ONLINE,BROOKLYN,Unspecified,2019-06-08T02:10:42.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,EAST 15 STREET,,,42903866,996633,155563
619,INTERSECTION,NYPD,New York City Police Department,,BRONX,BRONX,,04 BRONX,Noise - Street/Sidewalk,2019-06-08T02:06:02.000,,,Loud Music/Party,2019-06-08T10:06:02.000,Precinct,,10451,EAST  153 STREET,GERARD AVENUE,40.82317133408339,"{'type': 'Point', 'coordinates': [-73.927488136524, 40.823171334083]}",Street/Sidewalk,-73.92748813652445,PHONE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,,,,42896638,1004319,239189
620,ADDRESS,NYPD,New York City Police Department,1020880080,MANHATTAN,NEW YORK,,09 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T02:06:07.000,BROADWAY,RIVERSIDE DRIVE,Loud Music/Party,2019-06-08T10:06:07.000,Precinct,617 WEST 141 STREET,10031,,,40.824150659391215,"{'type': 'Point', 'coordinates': [-73.95291302756, 40.824150659391]}",Street/Sidewalk,-73.95291302756016,MOBILE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WEST 141 STREET,,,42902537,997282,239541
621,ADDRESS,NYPD,New York City Police Department,1022270011,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Residential,2019-06-08T02:06:27.000,SHERMAN AVENUE,VERMILYEA AVENUE,Loud Music/Party,2019-06-08T10:06:27.000,Precinct,546 ISHAM STREET,10034,,,40.86693554228274,"{'type': 'Point', 'coordinates': [-73.91900905371, 40.866935542283]}",Residential Building/House,-73.91900905371033,MOBILE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,ISHAM STREET,,,42899913,1006651,255136
622,BLOCKFACE,NYPD,New York City Police Department,,BRONX,BRONX,,01 BRONX,Drinking,2019-06-08T02:07:01.000,EAST 141 STREET,ST MARYS STREET,In Public,2019-06-08T10:07:01.000,Precinct,CRIMMINS AVENUE,10454,,,40.80878336346561,"{'type': 'Point', 'coordinates': [-73.915207379453, 40.808783363466]}",Store/Commercial,-73.9152073794532,PHONE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,CRIMMINS AVENUE,,,42903933,1007723,233950
623,ADDRESS,NYPD,New York City Police Department,3032580022,BROOKLYN,BROOKLYN,,04 BROOKLYN,Noise - Residential,2019-06-08T02:07:13.000,KNICKERBOCKER AVENUE,IRVING AVENUE,Loud Music/Party,2019-06-08T10:07:13.000,Precinct,244 STOCKHOLM STREET,11237,,,40.70139098187698,"{'type': 'Point', 'coordinates': [-73.920912452982, 40.701390981877]}",Residential Building/House,-73.92091245298228,PHONE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,STOCKHOLM STREET,,,42905768,1006179,194822
624,ADDRESS,NYPD,New York City Police Department,3030130032,BROOKLYN,BROOKLYN,,01 BROOKLYN,Noise - Commercial,2019-06-08T02:07:30.000,VANDERVOORT PLACE,NOLL STREET,Loud Music/Party,2019-06-08T10:07:30.000,Precinct,1059 FLUSHING AVENUE,11237,,,40.704254134811826,"{'type': 'Point', 'coordinates': [-73.929943798303, 40.704254134812]}",Club/Bar/Restaurant,-73.9299437983035,ONLINE,BROOKLYN,Unspecified,2019-06-08T02:28:41.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,FLUSHING AVENUE,,,42896630,1003674,195863
625,LATLONG,DOHMH,Department of Health and Mental Hygiene,,MANHATTAN,NEW YORK,,11 MANHATTAN,Rodent,2019-06-08T02:07:32.000,,,Rat Sighting,2019-07-08T02:07:32.000,N/A,18 EAST 116 STREET,10029,,,40.7999938941083,"{'type': 'Point', 'coordinates': [-73.945616078396, 40.799993894108]}",Other (Explain Below),-73.94561607839638,MOBILE,MANHATTAN,Unspecified,2019-06-08T02:10:42.000,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,Pending,EAST 116 STREET,,,42900966,999307,230741
626,ADDRESS,NYPD,New York City Police Department,1020880080,MANHATTAN,NEW YORK,,09 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T02:08:01.000,BROADWAY,RIVERSIDE DRIVE,Loud Music/Party,2019-06-08T10:08:01.000,Precinct,617 WEST 141 STREET,10031,,,40.824150659391215,"{'type': 'Point', 'coordinates': [-73.95291302756, 40.824150659391]}",Street/Sidewalk,-73.95291302756016,MOBILE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WEST 141 STREET,,,42895142,997282,239541
627,ADDRESS,NYPD,New York City Police Department,3045180126,BROOKLYN,BROOKLYN,,05 BROOKLYN,Blocked Driveway,2019-06-08T02:08:03.000,EMERALD STREET,AMBER STREET,Partial Access,2019-06-08T10:08:03.000,Precinct,1393 STANLEY AVENUE,11208,,,40.66686970172718,"{'type': 'Point', 'coordinates': [-73.857835724593, 40.666869701727]}",Street/Sidewalk,-73.8578357245934,PHONE,BROOKLYN,Unspecified,2019-06-08T02:37:03.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,STANLEY AVENUE,,,42903887,1023689,182267
628,ADDRESS,NYPD,New York City Police Department,,BROOKLYN,BROOKLYN,,18 BROOKLYN,Illegal Parking,2019-06-08T02:09:02.000,FLATLANDS AVENUE,AVENUE K,Parking Permit Improper Use,2019-06-08T10:09:02.000,Precinct,1406 EAST 51 STREET,11234,,,40.62641291743115,"{'type': 'Point', 'coordinates': [-73.926675201919, 40.626412917431]}",Street/Sidewalk,-73.92667520191927,ONLINE,BROOKLYN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,EAST 51 STREET,,,42900297,1004604,167504
629,INTERSECTION,NYPD,New York City Police Department,,STATEN ISLAND,STATEN ISLAND,,03 STATEN ISLAND,Noise - Residential,2019-06-08T02:10:15.000,,,Loud Talking,2019-06-08T10:10:15.000,Precinct,,10309,ANTHONY STREET,LYNBROOK AVENUE,40.54033351227293,"{'type': 'Point', 'coordinates': [-74.216561130105, 40.540333512273]}",Residential Building/House,-74.21656113010515,ONLINE,STATEN ISLAND,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,,,,42904038,924058,136209
